

Trajectories
100
,,Carre:Ante_braco1,,,Carre:Ante_braco2,,,Carre:braco2,,,Carre:caneta1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5143,0,11.4783,-117.504,254.212,73.5631,31.0026,126.415,-34.3654,159.263,93.3832,-111.032,257.92,204.115
5144,0,11.4265,-117.437,254.16,73.5113,31.0988,126.394,-34.4137,159.421,93.3842,-111.05,258.045,204.122
5145,0,11.4852,-117.412,254.175,73.4237,31.184,126.405,-34.4194,159.609,93.3501,-111.05,258.233,204.107
5146,0,11.4541,-117.373,254.142,73.3841,31.2828,126.421,-34.4523,159.772,93.3651,-111.02,258.369,204.122
5147,0,11.4859,-117.348,254.091,73.3125,31.33,126.423,-34.5054,159.906,93.3168,-110.93,258.515,204.124
5148,0,11.433,-117.335,254.123,73.243,31.4052,126.45,-34.47,160.12,93.3053,-110.883,258.726,204.091
5149,0,11.4433,-117.298,254.108,73.1526,31.5166,126.459,-34.475,160.282,93.2812,-110.769,258.961,204.06
5150,0,11.471,-117.269,254.09,73.1235,31.5888,126.488,-34.516,160.465,93.2684,-110.782,259.095,204.069
5151,0,11.4397,-117.248,254.07,73.0757,31.6768,126.488,-34.5378,160.632,93.2742,-110.753,259.465,204.01
5152,0,11.4092,-117.17,254.04,73.0165,31.7441,126.496,-34.5802,160.695,93.2834,-110.816,259.63,204.033
5153,0,11.4245,-117.146,254.036,72.9785,31.8189,126.465,-34.6027,160.828,93.2964,-110.812,259.821,204.023
5154,0,11.4036,-117.126,254.03,72.9143,31.861,126.462,-34.653,160.964,93.2863,-110.774,259.869,204.066
5155,0,11.3881,-117.097,254.015,72.8793,31.9321,126.463,-34.7072,161.084,93.2541,-110.631,259.959,204.036
5156,0,11.3714,-117.071,253.993,72.8008,31.988,126.453,-34.7687,161.197,93.3106,-110.518,260.082,204.053
5157,0,11.3521,-117.059,253.956,72.7568,32.0605,126.448,-34.8208,161.294,93.2686,-110.51,260.144,204.093
5158,0,11.3714,-117.001,253.959,72.6553,32.143,126.436,-34.8727,161.405,93.3089,-110.538,260.343,204.142
5159,0,11.3701,-116.975,253.919,72.6111,32.2132,126.432,-34.9415,161.52,93.2792,-110.523,260.465,204.176
5160,0,11.3336,-116.951,253.919,72.5196,32.2861,126.421,-34.9578,161.679,93.3004,-110.456,260.816,204.144
5161,0,11.326,-116.903,253.94,72.4727,32.3571,126.432,-35.013,161.795,93.2978,-110.454,260.89,204.206
5162,0,11.2671,-116.895,253.913,72.4001,32.4432,126.438,-35.0344,161.998,93.2868,-110.365,261.194,204.189
5163,0,11.2646,-116.865,253.884,72.3301,32.5263,126.46,-35.0633,162.148,93.3013,-110.369,261.28,204.232
5164,0,11.2029,-116.871,253.899,72.2598,32.5985,126.497,-35.0943,162.308,93.3418,-110.392,261.495,204.19
5165,0,11.1983,-116.838,253.868,72.2079,32.6821,126.504,-35.1104,162.409,93.3568,-110.388,261.63,204.212
5166,0,11.2097,-116.81,253.898,72.1752,32.7502,126.502,-35.1953,162.548,93.3535,-110.338,261.839,204.223
5167,0,11.1943,-116.758,253.844,72.0926,32.8063,126.489,-35.2127,162.673,93.3384,-110.282,261.918,204.239
5168,0,11.2318,-116.729,253.813,72.0409,32.9199,126.483,-35.2451,162.856,93.3272,-110.224,262.129,204.241
5169,0,11.2039,-116.701,253.822,71.974,32.9894,126.477,-35.2759,163.014,93.3279,-110.156,262.252,204.274
5170,0,11.1883,-116.661,253.775,71.8816,33.0544,126.473,-35.3023,163.167,93.3451,-110.117,262.623,204.243
5171,0,11.2116,-116.62,253.749,71.8323,33.1358,126.477,-35.3771,163.26,93.3362,-110.219,262.801,204.265
5172,0,11.185,-116.582,253.725,71.7721,33.2201,126.498,-35.3951,163.436,93.3643,-110.265,263.042,204.244
5173,0,11.1723,-116.563,253.726,71.6709,33.2663,126.521,-35.418,163.584,93.3968,-110.283,263.176,204.246
5174,0,11.1405,-116.543,253.671,71.6186,33.3416,126.522,-35.4723,163.742,93.3773,-110.239,263.372,204.252
5175,0,11.1202,-116.503,253.637,71.5496,33.4115,126.523,-35.4859,163.864,93.3802,-110.282,263.507,204.259
5176,0,11.1297,-116.489,253.619,71.5525,33.497,126.507,-35.4427,163.984,93.3807,-110.262,263.636,204.289
5177,0,11.1309,-116.415,253.57,71.5001,33.5874,126.498,-35.4759,164.123,93.3718,-110.24,263.732,204.285
5178,0,11.1302,-116.378,253.555,71.4433,33.6492,126.519,-35.5254,164.196,93.3632,-110.195,263.767,204.298
5179,0,11.1743,-116.328,253.557,71.432,33.7094,126.533,-35.5514,164.348,93.3617,-110.122,263.924,204.317
5180,0,11.1608,-116.307,253.546,71.3381,33.804,126.494,-35.5813,164.433,93.385,-110.046,263.956,204.352
5181,0,11.1532,-116.27,253.505,71.2596,33.8416,126.502,-35.614,164.492,93.368,-110.072,263.951,204.392
5182,0,11.1544,-116.282,253.516,71.2085,33.8785,126.521,-35.6546,164.607,93.3919,-110.009,264.124,204.377
5183,0,11.1527,-116.277,253.482,71.1427,33.9356,126.517,-35.7182,164.677,93.3658,-109.951,264.181,204.39
5184,0,11.1898,-116.265,253.495,71.0797,34.0206,126.558,-35.7401,164.755,93.3554,-109.959,264.186,204.422
5185,0,11.1131,-116.258,253.418,71.042,34.0929,126.546,-35.7382,164.827,93.3672,-109.901,264.361,204.449
5186,0,11.1471,-116.268,253.434,71.0601,34.1601,126.534,-35.775,164.942,93.3493,-109.874,264.401,204.475
5187,0,11.1191,-116.241,253.373,70.9872,34.2155,126.528,-35.8058,165.012,93.3227,-109.886,264.516,204.476
5188,0,11.1453,-116.254,253.371,70.9213,34.2173,126.535,-35.8042,165.111,93.3314,-109.909,264.668,204.429
5189,0,11.1603,-116.238,253.338,70.9236,34.272,126.505,-35.8665,165.133,93.3471,-109.891,264.732,204.436
5190,0,11.1787,-116.181,253.283,70.911,34.3003,126.501,-35.8916,165.224,93.2713,-109.913,264.839,204.43
5191,0,11.2048,-116.157,253.289,70.9037,34.3145,126.492,-35.8703,165.244,93.2711,-109.893,264.839,204.437
5192,0,11.1794,-116.159,253.249,70.9029,34.3163,126.485,-35.9009,165.298,93.2531,-109.758,264.881,204.456
5193,0,11.2067,-116.15,253.27,70.9198,34.3376,126.478,-35.9034,165.325,93.2461,-109.673,264.714,204.509
5194,0,11.1908,-116.13,253.236,70.9047,34.3833,126.491,-35.9134,165.369,93.2476,-109.486,264.663,204.486
5195,0,11.228,-116.127,253.222,70.8866,34.4117,126.505,-35.9401,165.407,93.2763,-109.396,264.659,204.537
5196,0,11.2189,-116.129,253.233,70.847,34.4325,126.52,-35.9675,165.455,93.25,-109.431,264.555,204.577
5197,0,11.2547,-116.164,253.25,70.8143,34.4179,126.517,-35.976,165.48,93.2507,-109.38,264.659,204.594
5198,0,11.2457,-116.15,253.236,70.7568,34.4634,126.53,-36.0441,165.526,93.2494,-109.304,264.827,204.561
5199,0,11.2371,-116.159,253.258,70.6634,34.4659,126.513,-36.1081,165.525,93.2551,-109.291,264.98,204.558
5200,0,11.2467,-116.177,253.28,70.6141,34.4939,126.509,-36.1356,165.541,93.252,-109.263,265.13,204.545
5201,0,11.2462,-116.152,253.261,70.5831,34.5021,126.486,-36.1958,165.576,93.2383,-109.128,265.204,204.528
5202,0,11.2935,-116.207,253.283,70.5664,34.5347,126.518,-36.2067,165.606,93.2388,-109.109,265.257,204.545
5203,0,11.266,-116.203,253.291,70.5839,34.5336,126.523,-36.262,165.578,93.229,-109.087,265.239,204.553
5204,0,11.318,-116.181,253.275,70.5673,34.5418,126.534,-36.257,165.583,93.2508,-109.002,265.109,204.613
5205,0,11.2996,-116.157,253.253,70.6041,34.5205,126.526,-36.3015,165.569,93.2696,-108.814,265.003,204.63
5206,0,11.2703,-116.158,253.271,70.5762,34.4868,126.527,-36.2807,165.581,93.2126,-108.652,264.871,204.645
5207,0,11.3014,-116.157,253.281,70.5619,34.5085,126.528,-36.3284,165.569,93.2003,-108.557,264.812,204.706
5208,0,11.3226,-116.171,253.316,70.5337,34.527,126.529,-36.3536,165.608,93.1855,-108.448,264.811,204.691
5209,0,11.2776,-116.145,253.295,70.505,34.5558,126.505,-36.3685,165.634,93.1617,-108.297,264.836,204.697
5210,0,11.307,-116.168,253.328,70.4414,34.589,126.493,-36.4207,165.658,93.177,-108.162,264.896,204.671
5211,0,11.3106,-116.139,253.357,70.4177,34.5785,126.488,-36.4104,165.716,93.1549,-108.021,265.003,204.615
5212,0,11.3133,-116.163,253.4,70.399,34.5853,126.474,-36.3859,165.732,93.1579,-107.938,265.125,204.573
5213,0,11.2126,-116.15,253.362,70.3677,34.5653,126.477,-36.4094,165.742,93.1347,-107.909,265.277,204.537
5214,0,11.2726,-116.163,253.404,70.3487,34.574,126.455,-36.4067,165.748,93.1464,-107.902,265.332,204.544
5215,0,11.2313,-116.13,253.395,70.3667,34.5764,126.456,-36.44,165.743,93.1365,-107.853,265.363,204.554
5216,0,11.2707,-116.14,253.441,70.3597,34.5884,126.452,-36.4409,165.734,93.14,-107.743,265.299,204.593
5217,0,11.258,-116.121,253.412,70.3558,34.5608,126.454,-36.4462,165.757,93.1508,-107.541,265.212,204.589
5218,0,11.2753,-116.159,253.468,70.3055,34.5626,126.437,-36.444,165.774,93.1295,-107.276,265.177,204.557
5219,0,11.2332,-116.16,253.483,70.3055,34.5657,126.427,-36.4303,165.779,93.1111,-107.136,265.177,204.533
5220,0,11.2238,-116.146,253.487,70.268,34.5051,126.44,-36.4686,165.747,93.128,-107.074,265.172,204.566
5221,0,11.2001,-116.15,253.496,70.2291,34.5063,126.413,-36.5089,165.726,93.1143,-107.031,265.15,204.585
5222,0,11.2228,-116.165,253.524,70.2038,34.4757,126.426,-36.5263,165.725,93.1448,-107.035,265.099,204.581
5223,0,11.2112,-116.169,253.562,70.1744,34.4636,126.433,-36.5663,165.72,93.1337,-106.967,265.084,204.625
5224,0,11.1715,-116.17,253.561,70.1138,34.4747,126.454,-36.6513,165.662,93.1378,-106.878,264.96,204.691
5225,0,11.1654,-116.134,253.57,70.1048,34.4736,126.463,-36.7123,165.647,93.123,-106.717,264.899,204.712
5226,0,11.0708,-116.167,253.652,69.7443,34.7475,126.464,-36.6764,165.696,93.0905,-106.517,264.929,204.675
5227,0,11.0652,-116.156,253.671,69.9748,34.5732,126.457,-36.7101,165.701,93.0833,-106.443,264.88,204.689
5228,0,11.0527,-116.176,253.673,69.7005,34.7471,126.461,-36.7259,165.696,93.0752,-106.394,264.846,204.699
5229,0,10.9754,-116.174,253.732,69.9064,34.5367,126.453,-36.755,165.684,93.0941,-106.347,264.854,204.692
5230,0,10.956,-116.163,253.728,69.8687,34.4888,126.447,-36.7891,165.647,93.0626,-106.31,264.787,204.713
5231,0,10.9361,-116.172,253.731,69.6431,34.6828,126.441,-36.8307,165.603,93.0611,-106.287,264.827,204.715
5232,0,10.942,-116.151,253.768,69.849,34.4591,126.428,-36.8381,165.605,93.0626,-106.327,264.92,204.687
5233,0,10.9477,-116.141,253.776,69.5593,34.6306,126.439,-36.8647,165.594,93.0758,-106.314,264.981,204.687
5234,0,10.9303,-116.163,253.789,69.5216,34.6107,126.425,-36.8608,165.568,93.0745,-106.338,265.077,204.652
5235,0,10.9303,-116.169,253.828,69.7809,34.393,126.445,-36.9109,165.546,93.0953,-106.316,265.088,204.649
5236,0,10.8775,-116.216,253.866,69.8002,34.3722,126.462,-36.9461,165.517,93.0782,-106.281,265.076,204.663
5237,0,10.8473,-116.203,253.887,69.7659,34.3662,126.469,-36.9419,165.487,93.0924,-106.241,265.068,204.653
5238,0,10.8712,-116.201,253.91,69.4956,34.5248,126.453,-36.9358,165.425,93.1414,-106.192,265.073,204.648
5239,0,10.8714,-116.187,253.967,69.7323,34.3072,126.44,-36.958,165.502,93.0763,-106.109,265.04,204.673
5240,0,10.8564,-116.15,253.978,69.713,34.3005,126.422,-36.9532,165.441,93.1512,-106.041,265.013,204.682
5241,0,10.8341,-116.109,253.964,69.4681,34.504,126.407,-36.9716,165.437,93.1248,-105.971,265.043,204.714
5242,0,10.8425,-116.096,253.994,69.6657,34.3159,126.414,-37.0421,165.422,93.0907,-105.883,264.922,204.749
5243,0,10.806,-116.065,254.002,69.5971,34.3409,126.407,-37.0597,165.439,93.0765,-105.682,264.75,204.808
5244,0,10.7717,-116.082,254.061,69.3029,34.5888,126.404,-37.0612,165.471,93.0517,-105.485,264.658,204.8
5245,0,10.6976,-116.021,254.049,69.2871,34.613,126.371,-37.0581,165.481,93.0798,-105.401,264.61,204.795
5246,0,10.6502,-115.996,254.028,69.2932,34.6289,126.369,-37.0696,165.461,93.0583,-105.503,264.576,204.84
5247,0,10.6739,-115.978,254.023,69.3137,34.6352,126.342,-37.1123,165.451,93.0422,-105.601,264.577,204.846
5248,0,10.7388,-115.957,254.045,69.6028,34.4328,126.351,-37.0829,165.468,93.0517,-105.695,264.549,204.886
5249,0,10.7028,-115.909,254.019,69.3635,34.6402,126.351,-37.1001,165.489,93.098,-105.692,264.526,204.875
5250,0,10.8175,-115.892,254.042,69.351,34.6714,126.348,-37.0838,165.596,93.0357,-105.766,264.558,204.894
5251,0,10.7972,-115.879,254.059,69.6647,34.5113,126.342,-37.0404,165.646,93.0791,-105.809,264.606,204.897
5252,0,10.7754,-115.802,254.013,69.651,34.5463,126.29,-36.9624,165.682,93.1064,-105.849,264.673,204.902
5253,0,10.7903,-115.756,254.037,69.6744,34.5967,126.248,-36.9686,165.686,93.1134,-105.837,264.792,204.87
5254,0,10.8013,-115.691,254.029,69.686,34.6087,126.201,-36.9733,165.717,93.121,-105.863,264.945,204.838
5255,0,10.7949,-115.609,254.009,69.6679,34.5992,126.174,-37.0217,165.7,93.1389,-105.978,265.131,204.822
5256,0,10.8393,-115.585,254.016,69.6562,34.6189,126.167,-37.0233,165.69,93.1052,-106.049,265.203,204.847
5257,0,10.8286,-115.561,254.017,69.671,34.6212,126.164,-37.0327,165.68,93.1409,-106.114,265.264,204.853
5258,0,10.8271,-115.53,253.999,69.6445,34.6193,126.131,-37.0581,165.676,93.1357,-106.148,265.285,204.825
5259,0,10.8146,-115.555,254.05,69.6581,34.6301,126.148,-37.0636,165.678,93.1528,-106.155,265.286,204.84
5260,0,10.8141,-115.573,254.049,69.6473,34.6027,126.135,-37.07,165.678,93.1523,-106.137,265.297,204.845
5261,0,10.7917,-115.546,254.036,69.6561,34.5873,126.128,-37.0623,165.662,93.1707,-106.135,265.312,204.846
5262,0,10.7865,-115.581,254.053,69.6508,34.5513,126.113,-37.0793,165.632,93.1742,-106.104,265.336,204.836
5263,0,10.864,-115.555,254.055,69.6697,34.5383,126.1,-37.0748,165.628,93.1835,-106.167,265.358,204.846
5264,0,10.9034,-115.536,254.064,69.6963,34.5176,126.081,-37.0792,165.525,93.2581,-106.218,265.343,204.842
5265,0,10.8708,-115.514,254.01,69.7082,34.5094,126.05,-37.0917,165.494,93.2514,-106.288,265.327,204.858
5266,0,10.9333,-115.511,254.041,69.6819,34.4911,125.999,-37.1216,165.494,93.2614,-106.342,265.316,204.874
5267,0,10.9046,-115.521,254.005,69.6729,34.4918,125.969,-37.1072,165.47,93.2438,-106.349,265.288,204.888
5268,0,10.9536,-115.527,254.027,69.6554,34.4831,125.936,-37.1043,165.47,93.2265,-106.377,265.239,204.902
5269,0,10.951,-115.489,254.01,69.6467,34.4876,125.895,-37.1031,165.456,93.2304,-106.37,265.232,204.898
5270,0,10.9188,-115.508,254.001,69.6564,34.4534,125.871,-37.116,165.443,93.2217,-106.353,265.226,204.897
5271,0,10.8974,-115.488,254.003,69.6725,34.4668,125.82,-37.1233,165.416,93.2011,-106.344,265.212,204.884
5272,0,10.9528,-115.48,254.006,69.6746,34.4708,125.807,-37.1386,165.39,93.1984,-106.37,265.171,204.888
5273,0,10.9589,-115.442,254.02,69.6884,34.4422,125.777,-37.1415,165.383,93.1678,-106.411,265.091,204.901
5274,0,10.9796,-115.411,253.991,69.7275,34.441,125.745,-37.1049,165.38,93.1539,-106.425,264.971,204.945
5275,0,10.9787,-115.4,253.989,69.7269,34.4307,125.708,-37.1339,165.304,93.1497,-106.455,264.838,204.986
5276,0,10.9541,-115.376,253.92,69.7328,34.4443,125.686,-37.1513,165.297,93.123,-106.469,264.645,205.042
5277,0,10.9264,-115.348,253.904,69.7726,34.4268,125.64,-37.1133,165.24,93.1295,-106.533,264.503,205.096
5278,0,10.9284,-115.346,253.881,69.7949,34.4151,125.583,-37.1096,165.231,93.1276,-106.496,264.429,205.113
5279,0,10.8825,-115.338,253.839,69.7873,34.3891,125.545,-37.0874,165.281,93.1045,-106.456,264.413,205.111
5280,0,10.9196,-115.262,253.804,69.7973,34.3702,125.495,-37.1087,165.245,93.1145,-106.434,264.453,205.115
5281,0,10.8608,-115.268,253.821,69.7912,34.3718,125.474,-37.1149,165.226,93.1034,-106.452,264.517,205.098
5282,0,11.4176,-114.93,253.707,69.7884,34.4061,125.457,-37.1136,165.223,93.1055,-106.513,264.572,205.095
5283,0,11.3809,-114.883,253.696,69.7943,34.4359,125.409,-37.094,165.28,93.1186,-106.547,264.656,205.067
5284,0,11.3135,-114.796,253.694,69.8015,34.4228,125.453,-37.131,165.255,93.102,-106.529,264.738,205.025
5285,0,11.3381,-114.793,253.7,69.8091,34.4362,125.473,-37.0903,165.274,93.1065,-106.597,264.739,205.052
5286,0,11.3204,-114.766,253.719,69.8046,34.4672,125.431,-37.1288,165.27,93.0771,-106.586,264.698,205.066
5287,0,11.2672,-114.711,253.675,69.807,34.4746,125.422,-37.0927,165.281,93.0745,-106.605,264.666,205.055
5288,0,11.2183,-114.699,253.683,69.7757,34.5077,125.364,-37.1147,165.279,93.0566,-106.617,264.681,205.08
5289,0,11.2514,-114.65,253.684,69.762,34.4921,125.406,-37.0767,165.314,93.0632,-106.681,264.642,205.1
5290,0,11.2528,-114.597,253.672,69.787,34.515,125.413,-37.1202,165.328,93.0838,-106.739,264.608,205.135
5291,0,11.287,-114.609,253.725,69.7943,34.5116,125.406,-37.0993,165.274,93.0854,-106.784,264.569,205.136
5292,0,11.2782,-114.566,253.728,69.7835,34.5213,125.394,-37.126,165.253,93.0957,-106.825,264.578,205.141
5293,0,11.3026,-114.541,253.766,69.7939,34.5034,125.369,-37.134,165.219,93.1051,-106.853,264.519,205.187
5294,0,11.2512,-114.495,253.66,69.7797,34.515,125.361,-37.1483,165.223,93.0921,-106.847,264.458,205.203
5295,0,11.2482,-114.425,253.638,69.8147,34.5358,125.317,-37.1281,165.214,93.1054,-106.861,264.397,205.22
5296,0,11.2099,-114.467,253.701,69.8014,34.5239,125.312,-37.1449,165.196,93.0941,-106.881,264.359,205.211
5297,0,11.2142,-114.342,253.635,69.8143,34.5181,125.294,-37.141,165.212,93.0932,-106.913,264.349,205.224
5298,0,10.7861,-114.54,253.752,69.796,34.5626,125.299,-37.1336,165.203,93.0577,-106.945,264.353,205.234
5299,0,10.7939,-114.489,253.777,69.7738,34.572,125.316,-37.1461,165.212,93.0851,-106.988,264.392,205.233
5300,0,10.7858,-114.464,253.771,69.7768,34.6012,125.342,-37.1545,165.214,93.0908,-107.013,264.413,205.22
5301,0,10.7522,-114.45,253.785,69.7849,34.615,125.337,-37.1585,165.227,93.0762,-107.029,264.459,205.222
5302,0,10.7682,-114.449,253.788,69.7762,34.6283,125.348,-37.181,165.257,93.071,-107.058,264.471,205.238
5303,0,11.1574,-114.155,253.605,69.7614,34.623,125.342,-37.1643,165.184,93.0802,-107.044,264.456,205.25
5304,0,11.1532,-114.165,253.62,69.729,34.6117,125.343,-37.1842,165.193,93.0692,-107.032,264.421,205.241
5305,0,11.1426,-114.203,253.707,69.7513,34.5988,125.319,-37.1917,165.165,93.0528,-107.021,264.381,205.252
5306,0,10.6835,-114.465,253.777,69.7244,34.5549,125.301,-37.2029,165.179,93.0604,-107.002,264.33,205.245
5307,0,11.1039,-114.248,253.704,69.705,34.5463,125.291,-37.1983,165.14,93.0491,-107.037,264.254,205.27
5308,0,11.123,-114.282,253.721,69.707,34.5366,125.311,-37.2156,165.126,93.0419,-107.056,264.2,205.31
5309,0,11.084,-114.3,253.67,69.7011,34.5231,125.314,-37.2417,165.085,93.0385,-107.068,264.083,205.356
5310,0,11.0974,-114.343,253.767,69.7209,34.5062,125.308,-37.2493,165.057,93.0339,-107.074,264.037,205.377
5311,0,11.0863,-114.373,253.716,69.7029,34.498,125.322,-37.2447,165.041,93.0347,-107.063,263.947,205.411
5312,0,11.0867,-114.343,253.668,69.721,34.4906,125.295,-37.2396,165.062,93.0304,-107.062,263.93,205.417
5313,0,11.0929,-114.41,253.674,69.6972,34.5067,125.285,-37.2569,165.043,93.0169,-107.112,263.901,205.412
5314,0,11.0574,-114.349,253.619,69.719,34.5075,125.263,-37.2503,165.051,93.0057,-107.138,263.861,205.436
5315,0,11.1316,-114.387,253.599,69.7382,34.5226,125.231,-37.2281,165.055,93.0237,-107.176,263.852,205.445
5316,0,11.1085,-114.389,253.573,69.7374,34.5638,125.222,-37.2378,165.04,92.9932,-107.181,263.833,205.435
5317,0,10.7163,-114.602,253.638,69.7663,34.5439,125.235,-37.2329,165.073,93.0106,-107.194,263.794,205.456
5318,0,11.1401,-114.352,253.534,69.7487,34.5507,125.232,-37.2373,165.065,93.0154,-107.187,263.801,205.453
5319,0,11.1638,-114.356,253.499,69.7616,34.5391,125.237,-37.2498,165.058,92.9975,-107.173,263.771,205.458
5320,0,10.7906,-114.602,253.593,69.798,34.5453,125.236,-37.2333,165.058,93.0048,-107.185,263.731,205.458
5321,0,10.7928,-114.617,253.585,69.7986,34.5505,125.218,-37.239,165.063,93.0088,-107.229,263.673,205.517
5322,0,10.7456,-114.612,253.545,69.8087,34.5555,125.227,-37.2154,165.06,93.0131,-107.252,263.619,205.506
5323,0,11.1961,-114.401,253.455,69.8044,34.5679,125.233,-37.2235,165.061,93.0342,-107.279,263.539,205.549
5324,0,11.1577,-114.392,253.402,69.8014,34.5928,125.236,-37.2107,165.075,93.0158,-107.292,263.506,205.564
5325,0,11.2131,-114.386,253.443,69.8063,34.5941,125.23,-37.2211,165.06,92.9972,-107.3,263.498,205.577
5326,0,11.1576,-114.39,253.416,69.8222,34.5987,125.227,-37.2268,165.065,93.0124,-107.312,263.524,205.564
5327,0,11.1765,-114.415,253.438,69.8054,34.5909,125.221,-37.2584,165.053,93.024,-107.321,263.563,205.545
5328,0,11.2178,-114.429,253.425,69.828,34.567,125.214,-37.2128,165.049,93.0219,-107.33,263.584,205.544
5329,0,11.2161,-114.445,253.407,69.8138,34.5762,125.233,-37.2397,165.048,93.0359,-107.301,263.6,205.539
5330,0,11.1737,-114.516,253.413,69.8148,34.5481,125.212,-37.2586,165.026,93.0322,-107.35,263.55,205.564
5331,0,11.2287,-114.48,253.403,69.8207,34.5316,125.197,-37.2339,165.064,93.0343,-107.321,263.474,205.591
5332,0,11.2461,-114.504,253.429,69.8056,34.5248,125.203,-37.2286,165.034,93.0078,-107.347,263.443,205.582
5333,0,11.2313,-114.522,253.401,69.8239,34.5032,125.207,-37.2382,165.028,93,-107.349,263.383,205.615
5334,0,11.2432,-114.555,253.37,69.7961,34.5194,125.201,-37.2105,165.038,93.0213,-107.35,263.364,205.605
5335,0,11.2626,-114.545,253.367,69.8297,34.4969,125.192,-37.2295,165.016,93.006,-107.366,263.351,205.606
5336,0,11.2834,-114.566,253.418,69.8177,34.5186,125.191,-37.2301,165.023,93.0175,-107.374,263.373,205.635
5337,0,11.2644,-114.567,253.351,69.8273,34.5173,125.198,-37.2456,165.027,93.0149,-107.397,263.379,205.615
5338,0,11.2971,-114.574,253.338,69.8257,34.5314,125.189,-37.25,165.03,93.0317,-107.408,263.426,205.619
5339,0,11.2324,-114.604,253.343,69.7986,34.5257,125.2,-37.243,165.036,93.0326,-107.405,263.447,205.602
